var,state,year,value,industry_full,industry_code,industry_group
Water and drains products,zero,2032,85.117,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2033,86.1483,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2034,87.1807,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2035,88.2132,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2036,89.246,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2037,90.2795,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2038,91.3161,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2039,92.3561,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2040,93.4789,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2041,94.4611,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2042,95.4792,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2043,96.5142,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2044,97.5526,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2045,98.5895,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2046,99.6218,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2047,100.6456,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2048,101.6587,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2049,102.6594,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2050,103.6462,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Residential construction,zero,2020,122.3609,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2021,112.9773,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2022,96.0031,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2023,93.9877,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2024,101.8399,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2025,111.4408,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2026,115.5257,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2027,119.5226,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2028,123.3567,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2029,127.0255,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2030,130.5213,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2031,133.8433,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2032,136.9946,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2033,139.9784,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2034,142.7975,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2035,145.4549,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2036,147.9554,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2037,150.3036,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2038,152.5089,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2039,154.5766,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2040,156.5391,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2041,158.2253,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2042,159.7771,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2043,161.1765,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2044,162.4067,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2045,163.4593,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2046,164.3348,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2047,165.0193,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2048,165.5076,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2049,165.7944,44. Residential construction,44,Sector 5 - Construction ( E)
Residential construction,zero,2050,165.8758,44. Residential construction,44,Sector 5 - Construction ( E)
Non-residential construction,zero,2020,88.18,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2021,79.7582,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2022,83.9273,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2023,88.1272,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2024,93.7828,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2025,99.0891,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2026,99.3508,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2027,99.4485,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2028,99.6802,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2029,99.9906,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2030,100.3494,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2031,100.7419,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2032,101.1549,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2033,101.5791,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2034,102.0078,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2035,102.4381,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2036,102.8663,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2037,103.2907,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2038,103.7125,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2039,104.1298,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2040,104.3686,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2041,104.7985,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2042,105.1973,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2043,105.5565,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2044,105.8747,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2045,106.1537,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2046,106.3978,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2047,106.6073,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2048,106.7848,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2049,106.9319,45. Non-residential construction,45,Sector 5 - Construction ( E)
Non-residential construction,zero,2050,107.0471,45. Non-residential construction,45,Sector 5 - Construction ( E)
Civil engineering,zero,2020,86.2437,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2021,80.5647,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2022,85.9272,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2023,89.4251,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2024,94.9347,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2025,100.3183,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2026,100.7577,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2027,100.9919,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2028,101.3433,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2029,101.7647,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2030,102.2301,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2031,102.7267,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2032,103.2431,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2033,103.7715,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2034,104.3052,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2035,104.8407,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2036,105.3745,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2037,105.905,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2038,106.4333,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2039,106.9578,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2040,107.3135,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2041,107.8406,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2042,108.3383,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2043,108.7968,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2044,109.2125,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2045,109.5866,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2046,109.9229,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2047,110.22,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2048,110.479,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2049,110.7004,46. Civil engineering,46,Sector 5 - Construction ( E)
Civil engineering,zero,2050,110.8819,46. Civil engineering,46,Sector 5 - Construction ( E)
Construction services,zero,2020,706.0861,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,zero,2021,682.038,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,zero,2022,678.4175,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,zero,2023,688.3122,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,zero,2024,712.7799,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,zero,2025,739.4927,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,zero,2026,750.636,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,zero,2027,762.2286,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,zero,2028,773.4398,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,zero,2029,784.4972,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,zero,2030,795.4055,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,zero,2031,806.1723,47. Construction services,47,Sector 5 - Construction ( E)
Construction services,zero,2032,816.7901,47. Construction services,47,Sector 5 - Construction ( E)
